text_id,post_text,text_clean,sentiment_label,sentiment_label_id,topic_category,topic_category_id
TXT_00178,some times on Friday I'm still compelled to sing a little Rebecca Black. just 'cause.,some times on Friday I'm still compelled to sing a little Rebecca Black. just 'cause.,Neutral,1,Community_Discussion,1
TXT_00179,"Added psychotic to my library when year 12 starts tomorrow #smartmove #gonnafail""","Added psychotic to my library when year 12 starts tomorrow #smartmove #gonnafail""",Negative,0,Community_Discussion,1
TXT_00180,"""John Kasich, a powder-blue Republican, perfect for the Sunday talk shows.","""John Kasich, a powder-blue Republican, perfect for the Sunday talk shows.",Positive,2,Community_Discussion,1
TXT_00182,I'm selling my 2 Ed Sheeran tickets for Gillette Stadium September 25th both tickets would come to $200 total lmk if you're interested!,I'm selling my 2 Ed Sheeran tickets for Gillette Stadium September 25th both tickets would come to $200 total lmk if you're interested!,Neutral,1,Community_Discussion,1
TXT_00186,The only Milan player Carlos Bacca among the other 8 serie A players in the list here,The only Milan player Carlos Bacca among the other 8 serie A players in the list here,Neutral,1,Community_Discussion,1
TXT_00187,Gucci plurality spirit fearlessness january unfurl the bifurcated thine signalizing passageway syndication in ...,Gucci plurality spirit fearlessness january unfurl the bifurcated thine signalizing passageway syndication in ...,Neutral,1,Community_Discussion,1
TXT_00188,"""George Osborne on British contributions """"we do not have a veto ... and we have to live with the consequences.""""","""George Osborne on British contributions """"we do not have a veto ... and we have to live with the consequences.""""",Neutral,1,Community_Discussion,1
TXT_00189,@user Model Search tomorrow between 9am-12.30pm at Westfield Parramatta. Applications available on the day.,@user Model Search tomorrow between 9am-12.30pm at Westfield Parramatta. Applications available on the day.,Neutral,1,Technical_Issues,3
TXT_00191,To anyone planning on watching the Teen Choice Awards tonight. Spoiler Alert: The winners are Justin Bieber and Twilight.,To anyone planning on watching the Teen Choice Awards tonight. Spoiler Alert: The winners are Justin Bieber and Twilight.,Positive,2,Community_Discussion,1
TXT_00193,@user no live NBA game tomorrow? only postgames of Knicks/Heat and Clippers/Grizzlies? pls air the game of Knicks against Heat LIVE.,@user no live NBA game tomorrow? only postgames of Knicks/Heat and Clippers/Grizzlies? pls air the game of Knicks against Heat LIVE.,Negative,0,Community_Discussion,1
TXT_00194,Why oh why does Toronto's Nuit Blanche have to be the same night as a wedding I have to attend?!? #snbTO,Why oh why does Toronto's Nuit Blanche have to be the same night as a wedding I have to attend?!? #snbTO,Negative,0,Feature_Feedback,2
TXT_00195,Brewers RF Ryan Braun gets a day off Tuesday vs. Cubs #RyanBraun #FantasyBaseball,Brewers RF Ryan Braun gets a day off Tuesday vs. Cubs #RyanBraun #FantasyBaseball,Neutral,1,Community_Discussion,1
TXT_00196,"Congratulations to Jessie, for winning the July/August challenge! A $250.00 gift card to Amazon! Great job Jessie!!!","Congratulations to Jessie, for winning the July/August challenge! A $250.00 gift card to Amazon! Great job Jessie!!!",Positive,2,Community_Discussion,1
TXT_00197,@user No one can hold a candle to queen coco. If she\u2019s still doing shows in August for my wedding we HAVE to go!!!,@user No one can hold a candle to queen coco. If she’s still doing shows in August for my wedding we HAVE to go!!!,Positive,2,Community_Discussion,1
TXT_00198,"""As Bogaerts hits his 5th home run, why the Red Sox still think he'll hit for power:","""As Bogaerts hits his 5th home run, why the Red Sox still think he'll hit for power:",Neutral,1,Community_Discussion,1
TXT_00200,"""ZE:A\u2019s Dong Jun and B2ST\u2019s Dongwoon have been cast for the role of Frank in musical \""""""""Catch Me If You Can\"""""""" which will be their musical debut.""","""ZE:A’s Dong Jun and B2ST’s Dongwoon have been cast for the role of Frank in musical \""""""""Catch Me If You Can\"""""""" which will be their musical debut.""",Neutral,1,Community_Discussion,1
TXT_00201,Can you say Israel's bitch? What a fucking clown Chuck Norris is. Not to mention zerohedge is pushing disinformation,Can you say Israel's bitch? What a fucking clown Chuck Norris is. Not to mention zerohedge is pushing disinformation,Negative,0,Community_Discussion,1
TXT_00203,"""I swear to god if this boy is pulling a Frank Ocean, all the boys will be crying. I have such trust issues now.","""I swear to god if this boy is pulling a Frank Ocean, all the boys will be crying. I have such trust issues now.",Negative,0,Community_Discussion,1
TXT_00204,Sign of the times? BBC News - Encyclopaedia Britannica ends its famous print edition,Sign of the times? BBC News - Encyclopaedia Britannica ends its famous print edition,Negative,0,Community_Discussion,1
TXT_00205,"@user there is no crisis in Turkey, Erdogan managed the politics and take to elections 1st Nov.  Democracy works..","@user there is no crisis in Turkey, Erdogan managed the politics and take to elections 1st Nov. Democracy works..",Neutral,1,Community_Discussion,1
TXT_00206,"@user c'mon bruh, you watch Chelsea every week you aren't actually gonna tell me that Oscar works harder due to tackles are you?","@user c'mon bruh, you watch Chelsea every week you aren't actually gonna tell me that Oscar works harder due to tackles are you?",Negative,0,Community_Discussion,1
TXT_00207,NBA Video - The Daily Zap: All the action from Wednesday\u2019s six pack can be found right here in the Daily Zap. #NBA,NBA Video - The Daily Zap: All the action from Wednesday’s six pack can be found right here in the Daily Zap. #NBA,Neutral,1,Community_Discussion,1
TXT_00208,And you say Derrick Rose isn't good because of the ACL but Dwight Howard is the 3rd best player in the league coming off major back surgery?,And you say Derrick Rose isn't good because of the ACL but Dwight Howard is the 3rd best player in the league coming off major back surgery?,Negative,0,Community_Discussion,1
TXT_00210,"""Briana sextape """"End of the day"""" """"Album out on Friday"""" """"Break is soon""""  Us:","""Briana sextape """"End of the day"""" """"Album out on Friday"""" """"Break is soon"""" Us:",Neutral,1,Community_Discussion,1
TXT_00212,now i know why i was overly upset like someone died on the 30th..not just for jessica but also for lee soo man's wife and sunny's aunt :(,now i know why i was overly upset like someone died on the 30th..not just for jessica but also for lee soo man's wife and sunny's aunt :(,Negative,0,Community_Discussion,1
TXT_00213,Baron Corbin might actually have the 2nd best job in the world next to Brock Lesnar   Arrive Squash/Get Paid Leave Repeat,Baron Corbin might actually have the 2nd best job in the world next to Brock Lesnar Arrive Squash/Get Paid Leave Repeat,Positive,2,Community_Discussion,1
TXT_00214,We are 5 minutes in on Sharknado 3 #OhHellNo and already I think this may be the most impactful movie since Schindler's List,We are 5 minutes in on Sharknado 3 #OhHellNo and already I think this may be the most impactful movie since Schindler's List,Positive,2,Community_Discussion,1
TXT_00215,"""Murray now down a set a 2 breaks in the 2nd set: Anderson up 6-4, 5-1 #USOpen2015""","""Murray now down a set a 2 breaks in the 2nd set: Anderson up 6-4, 5-1 #USOpen2015""",Neutral,1,Technical_Issues,3
TXT_00218,WASHINGTON (Reuters) - Republican Governors Chris Christie and John Kasich on Tuesday grabbed the last spots on stage next to front-r...,WASHINGTON (Reuters) - Republican Governors Chris Christie and John Kasich on Tuesday grabbed the last spots on stage next to front-r...,Neutral,1,Community_Discussion,1
TXT_00219,That sucks if you have to take the SATs tomorrow,That sucks if you have to take the SATs tomorrow,Negative,0,Community_Discussion,1
TXT_00221,"@user surprise, surprise! Barca has the upperhand, but it seems Malaga has their 12th man, the ref is so bias. #CampNou #FCBMalaga","@user surprise, surprise! Barca has the upperhand, but it seems Malaga has their 12th man, the ref is so bias. #CampNou #FCBMalaga",Positive,2,Community_Discussion,1
TXT_00223,Vice President Joe Biden gave his most striking and somber answer yet on Thursday about whether he plans to run...,Vice President Joe Biden gave his most striking and somber answer yet on Thursday about whether he plans to run...,Positive,2,Community_Discussion,1
TXT_00226,Madison Square Garden hosts its first WWE Monday Night Raw\u002c featuring the WWE debut of Mick Foley\u2019s Cactus Jack...,"Madison Square Garden hosts its first WWE Monday Night Raw, featuring the WWE debut of Mick Foley’s Cactus Jack...",Neutral,1,Community_Discussion,1
TXT_00227,Centre suffering from \u2019policy paralysis\u2019\u002c alleges Jayalalithaa: Jayalalithaa on Tuesday charged the UPA governme...,"Centre suffering from ’policy paralysis’, alleges Jayalalithaa: Jayalalithaa on Tuesday charged the UPA governme...",Negative,0,Community_Discussion,1
TXT_00229,"""I kind of had a good guy to look up to, he was a 6th rd draft pick &amp; he's the greatest quarterback of all-time, #Texans Hoyer on Tom Brady""","""I kind of had a good guy to look up to, he was a 6th rd draft pick & he's the greatest quarterback of all-time, #Texans Hoyer on Tom Brady""",Positive,2,Community_Discussion,1
TXT_00231,Hammond: we now have a balanced budget with an affordable equipment programme\u002c backed by what will still be the 4th largest defence budget.,"Hammond: we now have a balanced budget with an affordable equipment programme, backed by what will still be the 4th largest defence budget.",Positive,2,Feature_Feedback,2
TXT_00232,Register today for the premier Fall event in Utah for Oracle technologists! @user Fall Symposium is on Sept 23rd.,Register today for the premier Fall event in Utah for Oracle technologists! @user Fall Symposium is on Sept 23rd.,Positive,2,Community_Discussion,1
TXT_00233,@user @user I remember 1st seeing Veldheer @ the senior bowl thinking this kid can ball. Fortunately we got him,@user @user I remember 1st seeing Veldheer @ the senior bowl thinking this kid can ball. Fortunately we got him,Positive,2,Community_Discussion,1
TXT_00234,"Ended my 1st Fringe experience with @user Jurassic Park! Thank you for a wonderful show, absolutely brilliant!","Ended my 1st Fringe experience with @user Jurassic Park! Thank you for a wonderful show, absolutely brilliant!",Positive,2,Community_Discussion,1
TXT_00235,R.I.P Runako Morton. Sad day for West Indies cricket.,R.I.P Runako Morton. Sad day for West Indies cricket.,Negative,0,Community_Discussion,1
TXT_00236,Sophia Grace and Rosie a few of the cookies & creme may be really like at the moment!,Sophia Grace and Rosie a few of the cookies & creme may be really like at the moment!,Positive,2,Community_Discussion,1
TXT_00237,"Zayn? Jlo? Madonna? Selena? Jlo? If we are talking iconic instagrams...  Kylie,Gigi,Kendal even Bieber make sense","Zayn? Jlo? Madonna? Selena? Jlo? If we are talking iconic instagrams... Kylie,Gigi,Kendal even Bieber make sense",Neutral,1,Community_Discussion,1
TXT_00238,"""October 27\u002c completes the its 61 years Kenneth \""""""""KK\"""""""" Downing Jr.\u002c Guitarist in the British heavy metal band JUDAS PRIEST","""October 27, completes the its 61 years Kenneth \""""""""KK\"""""""" Downing Jr., Guitarist in the British heavy metal band JUDAS PRIEST",Neutral,1,Technical_Issues,3
TXT_00239,"""http://t.co/JJVDi4lW Wednesday's Featured Property of the Day is Knollwood Place Apartments, in...","""<url> Wednesday's Featured Property of the Day is Knollwood Place Apartments, in...",Neutral,1,Feature_Feedback,2
TXT_00240,"""In today's Guide I faff around the set of TFI Friday, get drunk in its bar, chat with Chris Evans and accidentally sit on one of Little Mix""","""In today's Guide I faff around the set of TFI Friday, get drunk in its bar, chat with Chris Evans and accidentally sit on one of Little Mix""",Positive,2,Feature_Feedback,2
TXT_00241,Media should remember that the Trump and Murdoch incidents is a civil rights issue\u002c not a 24 hour news story.  It has to be stopped Nov 6.,"Media should remember that the Trump and Murdoch incidents is a civil rights issue, not a 24 hour news story. It has to be stopped Nov 6.",Negative,0,Community_Discussion,1
